timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 19:10:59,39.0,457.0,6141.0,12.08,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:00,39.0,457.0,6141.0,11.94,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:01,39.0,457.0,6141.0,11.91,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:02,40.0,457.0,6141.0,12.0,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:03,40.0,457.0,6141.0,12.06,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:04,39.0,457.0,6141.0,12.09,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:05,39.0,457.0,6141.0,12.06,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:06,39.0,457.0,6141.0,11.98,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:07,38.0,457.0,6141.0,12.04,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:08,39.0,457.0,6141.0,12.06,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:09,40.0,457.0,6141.0,11.99,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:10,39.0,457.0,6141.0,12.04,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:11,39.0,457.0,6141.0,12.04,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:13,40.0,457.0,6141.0,12.01,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:14,39.0,457.0,6141.0,12.06,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:15,40.0,457.0,6141.0,12.07,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:16,40.0,457.0,6141.0,12.08,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:17,39.0,457.0,6141.0,12.15,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:18,38.0,457.0,6141.0,12.11,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:19,37.0,457.0,6141.0,11.99,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:20,37.0,457.0,6141.0,11.97,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:21,39.0,457.0,6141.0,11.92,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:22,41.0,457.0,6141.0,11.92,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:23,38.0,457.0,6141.0,11.91,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:24,39.0,457.0,6141.0,11.93,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:25,38.0,457.0,6141.0,11.92,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:26,40.0,457.0,6141.0,11.85,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:27,40.0,457.0,6141.0,11.82,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:28,39.0,457.0,6141.0,11.81,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:29,39.0,457.0,6141.0,11.85,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:30,38.0,457.0,6141.0,11.93,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:31,40.0,457.0,6141.0,11.94,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:32,42.0,457.0,6141.0,11.96,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:33,40.0,457.0,6141.0,12.53,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:34,43.0,457.0,6141.0,16.18,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:35,41.0,457.0,6141.0,22.44,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:36,46.0,457.0,6141.0,22.47,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:37,41.0,457.0,6141.0,22.38,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:38,40.0,457.0,6141.0,22.3,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:39,41.0,457.0,6141.0,22.33,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:40,43.0,457.0,6141.0,22.35,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:41,41.0,457.0,6141.0,22.34,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:42,41.0,457.0,6141.0,22.4,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:43,44.0,457.0,6141.0,22.39,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:44,41.0,457.0,6141.0,22.41,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:45,42.0,457.0,6141.0,22.4,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:46,44.0,457.0,6141.0,22.42,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:47,43.0,457.0,6141.0,22.44,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:48,41.0,457.0,6141.0,22.43,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:49,42.0,457.0,6141.0,22.46,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:50,44.0,457.0,6141.0,22.44,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:51,42.0,457.0,6141.0,22.46,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:52,41.0,457.0,6141.0,22.44,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:11:53,43.0,457.0,6141.0,22.41,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
